surface,module,method,path,clean_url,flags,p0_candidate,source_file,name
admin,other,GET,/admin/bonus/review/export,{{admin_url}}/admin/bonus/review/export?page=&page_size=&activity_id=&activity_name=&bonus_id=&phone=<redacted>&username=&uid=<redacted>&created_start_at=&created_end_at=&min_bonus=&max_bonus=&created_name=&remark=&topic_id=,,,后台/礼金/导出待审订单 - felix.bru,导出待审订单 - felix.bru
admin,other,GET,/admin/bonus/review/list,{{admin_url}}/admin/bonus/review/list?page=&page_size=&activity_id=&activity_name=&bonus_id=&phone=<redacted>&username=&uid=<redacted>&created_start_at=&created_end_at=&min_bonus=&max_bonus=&created_name=&remark=,,,后台/礼金/待审订单列表 - felix.bru,待审订单列表 - felix.bru
admin,other,GET,/admin/bonus/review/noneed/list,{{admin_url}}/admin/bonus/review/noneed/list?page=&page_size=&activity_id=&activity_name=&bonus_id=&phone=<redacted>&username=&uid=<redacted>&created_start_at=&created_end_at=&received_start_at=&received_end_at=&review_start_at=&review_end_at=&min_bonus=&max_bonus=&created_name=&review_name=&remark=&review_state=,,,后台/礼金/导出过审礼金列表 - felix.bru,导出过审礼金列表 - felix.bru
admin,other,GET,/admin/bonus/review/noneed/list,{{admin_url}}/admin/bonus/review/noneed/list?page=&page_size=&activity_id=&activity_name=&bonus_id=&phone=<redacted>&username=&uid=<redacted>&created_start_at=&created_end_at=&received_start_at=&received_end_at=&review_start_at=&review_end_at=&min_bonus=&max_bonus=&created_name=&review_name=&remark=&review_state=,,,后台/礼金/过审礼金列表 - felix.bru,过审礼金列表 - felix.bru
admin,other,POST,/admin/bonus/review/send,{{admin_url}}/admin/bonus/review/send,,,后台/礼金/批量补发 - felix.bru,批量补发 - felix.bru
admin,other,GET,/admin/bonus/review/userinfo,{{admin_url}}/admin/bonus/review/userinfo?uid=<redacted>,,,后台/礼金/获取用户信息 - felix.bru,获取用户信息 - felix.bru
admin,other,POST,/admin/buriedPoint/delete,{{admin_url}}/admin/buriedPoint/delete,"todo,hardcoded_env",,后台/埋点/删除埋点-todo.bru,删除埋点-todo
admin,other,POST,/admin/buriedPoint/insert,{{admin_url}}/admin/buriedPoint/insert,"todo,hardcoded_env",,后台/埋点/新增埋点-todo.bru,新增埋点-todo
admin,other,GET,/admin/buriedPoint/list,{{admin_url}}/admin/buriedPoint/list,"todo,hardcoded_env",,后台/埋点/埋点列表-todo.bru,埋点列表-todo
admin,other,POST,/admin/buriedPoint/update,{{admin_url}}/admin/buriedPoint/update,"todo,hardcoded_env",,后台/埋点/修改埋点-todo.bru,修改埋点-todo
admin,other,GET,/admin/channel/delete,{{admin_url}}/admin/channel/delete?id=<id>,todo,,后台/运营管理/渠道管理/引流渠道管理/删除渠道-todo.bru,删除渠道-todo
admin,other,GET,/admin/channel/dict,{{admin_url}}/admin/channel/dict,todo,,后台/运营管理/渠道管理/引流渠道管理/渠道过滤-todo.bru,渠道过滤-todo
admin,other,GET,/admin/channel/exchangeRate/list,{{admin_url}}/admin/channel/exchangeRate/list,todo,,后台/运营管理/推广管理/渠道管理/渠道汇率/渠道汇率列表-todo.bru,渠道汇率列表-todo
admin,other,POST,/admin/channel/exchangeRate/update,{{admin_url}}/admin/channel/exchangeRate/update,todo,,后台/运营管理/推广管理/渠道管理/渠道汇率/更新渠道汇率-todo.bru,更新渠道汇率-todo
admin,other,POST,/admin/channel/export,{{admin_url}}/admin/channel/export,todo,,后台/运营管理/渠道管理/引流渠道管理/渠道列表导出-todo.bru,渠道列表导出-todo
admin,other,POST,/admin/channel/insert,{{admin_url}}/admin/channel/insert,todo,,后台/运营管理/渠道管理/引流渠道管理/新增渠道-todo.bru,新增渠道-todo
admin,other,POST,/admin/channel/list,{{admin_url}}/admin/channel/list,todo,,后台/运营管理/渠道管理/引流渠道管理/渠道列表-todo.bru,渠道列表-todo
admin,other,POST,/admin/channel/manage/delete,{{admin_url}}/admin/channel/manage/delete,todo,,后台/运营管理/推广管理/渠道管理/删除渠道管理-todo.bru,删除渠道管理-todo
admin,other,GET,/admin/channel/manage/detail,{{admin_url}}/admin/channel/manage/detail,todo,,后台/运营管理/推广管理/渠道管理/渠道管理详情-todo.bru,渠道管理详情-todo
admin,other,GET,/admin/channel/manage/dict,{{admin_url}}/admin/channel/manage/dict,todo,,后台/运营管理/推广管理/渠道管理/渠道管理字典-todo.bru,渠道管理字典-todo
admin,other,GET,/admin/channel/manage/export,{{admin_url}}/admin/channel/manage/export,todo,,后台/运营管理/推广管理/渠道管理/渠道管理导出-todo.bru,渠道管理导出-todo
admin,other,POST,/admin/channel/manage/insert,{{admin_url}}/admin/channel/manage/insert,todo,,后台/运营管理/推广管理/渠道管理/新增渠道管理-todo.bru,新增渠道管理-todo
admin,other,GET,/admin/channel/manage/list,{{admin_url}}/admin/channel/manage/list,todo,,后台/运营管理/推广管理/渠道管理/渠道管理列表-todo.bru,渠道管理列表-todo
admin,other,POST,/admin/channel/manage/update,{{admin_url}}/admin/channel/manage/update,todo,,后台/运营管理/推广管理/渠道管理/更新渠道管理-todo.bru,更新渠道管理-todo
admin,other,POST,/admin/channel/manage/update/state,{{admin_url}}/admin/channel/manage/update/state,todo,,后台/运营管理/推广管理/渠道管理/更新渠道管理状态-todo.bru,更新渠道管理状态-todo
admin,other,GET,/admin/channel/menus,{{admin_url}}/admin/channel/menus,todo,,后台/运营管理/渠道管理/引流渠道管理/渠道菜单-todo.bru,渠道菜单-todo
admin,other,POST,/admin/channel/update,{{admin_url}}/admin/channel/update,todo,,后台/运营管理/渠道管理/引流渠道管理/编辑渠道-todo.bru,编辑渠道-todo
admin,other,POST,/admin/client/version/insert,{{admin_url}}/admin/client/version/insert,,,后台/运营管理/客户端管理/版本号管理/版本管理新增.bru,版本管理新增
admin,other,GET,/admin/client/version/list,{{admin_url}}/admin/client/version/list?page=1&page_size=10,,,后台/运营管理/客户端管理/版本号管理/版本管理列表.bru,版本管理列表
