surface,menu,page,page_route,control_type,action,method,origin,normalized_path,query_fields,body_fields,parameter_sources,http_status,business_status,response_shape,auth_role,actual_side_effect,before_after_change,document_category,document_name,document_source,classification,currently_used,evidence,exception_blocked_scope,request_count
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/wallet,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,会员钱包-wesley,前台/财务/会员钱包-wesley.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1111|1136,,2
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/buriedPoint/detailV2,ad_id,,header:t<-authenticated-session;query:ad_id<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,埋点详情V2-todo,前台/埋点/埋点详情V2-todo.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1123,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取会员信息-seven-aliang(20260424),前台/会员信息/获取会员信息-seven-aliang(20260424).bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1108|1114|1126,,3
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fav/list,page|page_size,,header:t<-authenticated-session;query:page|page_size<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏收藏列表-light,前台/游戏/游戏收藏列表-light.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1137,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fb/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,三方登录列表,前台/三方登录/三方登录列表.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1131,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1119,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1120|1121|1122,,3
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/message/has_unread,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,是否有未读信息-todo,前台/站内信/是否有未读信息-todo.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1107|1115,,2
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1138,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/system,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取系统配置,前台/配置/获取系统配置.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1113,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1118|1140,,2
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/vip/level/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,会员vip等级详情,前台/VIP/会员vip等级详情.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1109,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/member/vip/rule,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,VIP配置规则-todo,前台/VIP/VIP配置规则-todo.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1130,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1128,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/query/bonus,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,查询盲盒待领取记录,活动/盲盒/查询盲盒待领取记录.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1116,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/deposit/ladder/deposit/conf,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/finance,存款阶梯配置活动,活动/存款阶梯活动/存款阶梯配置活动.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1112,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/filpcard/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/王牌活动/活动详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1124|1141,,2
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/rotate/kyc/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/kyc,详情,活动/kyc送免费旋转/详情.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1129|1132|1133|1135|1144,,5
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/slot/machine/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,实时滚动有效投注top100|实时滚动负盈利排行榜|排行榜详情,活动/老虎机排行榜/实时滚动有效投注top100.bru|活动/老虎机排行榜/实时滚动负盈利排行榜.bru|活动/老虎机排行榜/排行榜详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1139,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/turntable/detail,,,header:t<-authenticated-session,200,false,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/大转盘活动/活动详情.bru,ACTIVE_FAILED,yes,fat-client-network.json action=transaction__page_initialization; records=1125|1142,business status false,2
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/turntable/num,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,剩余次数,活动/大转盘活动/剩余次数.bru,MISCLASSIFIED,yes,fat-client-network.json action=transaction__page_initialization; records=1143,,1
client,My,Transaction,/my,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/vip/sign/in/config,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到配置,活动/Vip/签到配置.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1110|1117,,2
client,My,Transaction,/my,page,page initialization,POST,https://client-fat.filbet2025.com,/member/channel/trackclick,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,client/member,渠道跟踪点击-todo,前台/渠道/渠道跟踪点击-todo.bru,ACTIVE,yes,fat-client-network.json action=transaction__page_initialization; records=1127,,1
client,My,Transaction,/my,page,page initialization,POST,https://web-pp6o4v.opoinstalljs.com,/web/pp6o4v/clientf/init2,av|channelCode|cv|hash|sh|sp|sw,,query:av|channelCode|cv|hash|sh|sp|sw<-page/filter/pagination/default,200,UNAVAILABLE,"""number""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=transaction__page_initialization; records=1134,,1
client,My,Transaction,/my,button,primary navigation/action,GET,https://client-fat.filbet2025.com,/finance/deposit/list,page|page_size|time_flag,,header:t<-authenticated-session;query:page|page_size|time_flag<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,充值记录-wesley,前台/财务/充值记录-wesley.bru,ACTIVE,yes,fat-client-network.json action=transaction__primary_navigation_action; records=1145,,1
client,My,Transaction,/my,tab,select Withdraw tab,GET,https://client-fat.filbet2025.com,/finance/withdraw/list,page|page_size|time_flag,,header:t<-authenticated-session;query:page|page_size|time_flag<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,提现记录-wesley,前台/财务/提现记录-wesley.bru,ACTIVE,yes,fat-client-network.json action=transaction__select_withdraw_tab; records=1146,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/account/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,提款账户列表-wesley,前台/财务/提款账户列表-wesley.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1099,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/channel/list,mode,,header:t<-authenticated-session;query:mode<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,获取支付通道列表-wesley,前台/财务/获取支付通道列表-wesley.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1098|1100,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/member/buyfeatures,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,购买免费旋转游戏列表,前台/财务/购买免费旋转游戏列表.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1058|1102,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/payment/tab/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,提现tab,前台/财务/提现tab.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1101,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/wallet,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,会员钱包-wesley,前台/财务/会员钱包-wesley.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1063|1075|1088,,3
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/buriedPoint/detailV2,ad_id,,header:t<-authenticated-session;query:ad_id<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,埋点详情V2-todo,前台/埋点/埋点详情V2-todo.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1076,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取会员信息-seven-aliang(20260424),前台/会员信息/获取会员信息-seven-aliang(20260424).bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1060|1066|1079,,3
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fav/list,page|page_size,,header:t<-authenticated-session;query:page|page_size<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏收藏列表-light,前台/游戏/游戏收藏列表-light.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1089,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fb/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,三方登录列表,前台/三方登录/三方登录列表.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1084,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1071,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1072|1073|1074,,3
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/message/has_unread,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,是否有未读信息-todo,前台/站内信/是否有未读信息-todo.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1059|1067,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1090,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/system,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取系统配置,前台/配置/获取系统配置.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1065,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1070|1092,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/vip/level/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,会员vip等级详情,前台/VIP/会员vip等级详情.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1061,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/member/vip/rule,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,VIP配置规则-todo,前台/VIP/VIP配置规则-todo.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1083,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1081,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/query/bonus,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,查询盲盒待领取记录,活动/盲盒/查询盲盒待领取记录.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1068,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/deposit/ladder/deposit/conf,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/finance,存款阶梯配置活动,活动/存款阶梯活动/存款阶梯配置活动.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1064,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/filpcard/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/王牌活动/活动详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1077|1093,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/rotate/kyc/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/kyc,详情,活动/kyc送免费旋转/详情.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1082|1085|1086|1087|1096,,5
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/slot/machine/detail,pid,,header:t<-authenticated-session;query:pid<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,实时滚动有效投注top100|实时滚动负盈利排行榜|排行榜详情,活动/老虎机排行榜/实时滚动有效投注top100.bru|活动/老虎机排行榜/实时滚动负盈利排行榜.bru|活动/老虎机排行榜/排行榜详情.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1091,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/turntable/detail,,,header:t<-authenticated-session,200,false,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,活动详情,活动/大转盘活动/活动详情.bru,ACTIVE_FAILED,yes,fat-client-network.json action=withdraw__page_initialization; records=1078|1094,business status false,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/turntable/num,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,剩余次数,活动/大转盘活动/剩余次数.bru,MISCLASSIFIED,yes,fat-client-network.json action=withdraw__page_initialization; records=1095,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/vip/sign/in/config,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/promo,签到配置,活动/Vip/签到配置.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1062|1069,,2
client,My,Withdraw,/my?action=withdraw,page,page initialization,POST,https://client-fat.filbet2025.com,/member/channel/trackclick,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,client/member,渠道跟踪点击-todo,前台/渠道/渠道跟踪点击-todo.bru,ACTIVE,yes,fat-client-network.json action=withdraw__page_initialization; records=1080,,1
client,My,Withdraw,/my?action=withdraw,page,page initialization,POST,https://web-pp6o4v.opoinstalljs.com,/web/pp6o4v/clientf/init2,av|channelCode|cv|hash|sh|sp|sw,,query:av|channelCode|cv|hash|sh|sp|sw<-page/filter/pagination/default,200,UNAVAILABLE,"""number""",guest or no auth header observed,request emitted; no durable business change observed by this discovery action,no state identifier returned or persisted in sanitized evidence,,,,THIRD_PARTY,yes,fat-client-network.json action=withdraw__page_initialization; records=1097,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/finance/wallet,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/finance,会员钱包-wesley,前台/财务/会员钱包-wesley.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=399,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/buriedPoint/detailV2,ad_id,,header:t<-authenticated-session;query:ad_id<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,埋点详情V2-todo,前台/埋点/埋点详情V2-todo.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=392,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/detail,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取会员信息-seven-aliang(20260424),前台/会员信息/获取会员信息-seven-aliang(20260424).bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=395,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fav/list,page|page_size,,header:t<-authenticated-session;query:page|page_size<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,游戏收藏列表-light,前台/游戏/游戏收藏列表-light.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=400,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/fb/list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,三方登录列表,前台/三方登录/三方登录列表.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=375,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/filcoin/balance,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,代币余额 - felix,前台/商城/代币余额 - felix.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=381,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存,前台/游戏/首页缓存.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=388,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/introduce/complex,brand|ty,,header:t<-authenticated-session;query:brand|ty<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,网站介绍,前台/配置/网站介绍.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=377,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/materials/list,material_type_code|platform_code,,header:t<-authenticated-session;query:material_type_code|platform_code<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,素材列表,前台/素材/素材列表.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=389|390|391,,3
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/message/popup_list,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/member,获取弹窗站内信列表-todo,前台/站内信/获取弹窗站内信列表-todo.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=401,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/member/v2/index,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,client/game,首页缓存v2-owen,前台/游戏/首页缓存v2-owen.bru,ACTIVE,yes,fat-client-network.json action=free_spins__page_initialization; records=387|403,,2
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/detail,pid|ym,,header:t<-authenticated-session;query:pid|ym<-page/filter/pagination/default,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,获取盲盒详情 - felix,活动/盲盒/获取盲盒详情 - felix.bru,MISCLASSIFIED,yes,fat-client-network.json action=free_spins__page_initialization; records=397,,1
client,Rewards,My Free Spins,/welfare,page,page initialization,GET,https://client-fat.filbet2025.com,/promo/blindbox/query/bonus,,,header:t<-authenticated-session,200,true,"{""type"":""object"",""fields"":[""data"",""status""]}",authenticated client session (t header),none observed,not applicable/read-only,unknown/promo,查询盲盒待领取记录,活动/盲盒/查询盲盒待领取记录.bru,MISCLASSIFIED,yes,fat-client-network.json action=free_spins__page_initialization; records=384,,1
